audit_id,customer_id,operation,field_name,old_value,new_value,changed_by,change_timestamp
367,CUST100838,UPDATE,email,OLD,NEW,mobile_app,2025-02-16
368,CUST100283,UPDATE,kyc_status,OLD,NEW,batch_job,2025-02-14
369,CUST100403,INSERT,risk_segment,OLD,NEW,mobile_app,2025-05-07
370,CUST100561,UPDATE,city,OLD,NEW,batch_job,2025-06-06
371,CUST100394,DELETE,city,OLD,NEW,batch_job,2025-01-17
372,CUST100836,INSERT,kyc_status,OLD,NEW,crm_user,2025-03-27
373,CUST100578,MERGE,risk_segment,OLD,NEW,batch_job,2025-04-15
374,CUST100977,UPDATE,email,OLD,NEW,batch_job,2025-02-17
375,CUST100752,INSERT,city,OLD,NEW,mobile_app,2025-04-06
376,CUST100010,DELETE,kyc_status,OLD,NEW,crm_user,2025-05-13
377,CUST100147,INSERT,email,OLD,NEW,mobile_app,2025-03-04
378,CUST100658,MERGE,kyc_status,OLD,NEW,batch_job,2025-03-16
379,CUST100221,MERGE,mobile_number,OLD,NEW,mobile_app,2025-01-07
380,CUST100276,INSERT,city,OLD,NEW,batch_job,2025-02-27
381,CUST100374,UPDATE,risk_segment,OLD,NEW,crm_user,2025-03-06
382,CUST100062,INSERT,risk_segment,OLD,NEW,mobile_app,2025-02-19
383,CUST100536,INSERT,kyc_status,OLD,NEW,mobile_app,2025-05-28
384,CUST100951,UPDATE,mobile_number,OLD,NEW,batch_job,2025-03-31
385,CUST100193,UPDATE,risk_segment,OLD,NEW,crm_user,2025-02-01
386,CUST100953,MERGE,kyc_status,OLD,NEW,mobile_app,2025-03-13
387,CUST100226,INSERT,risk_segment,OLD,NEW,crm_user,2025-02-05
388,CUST100466,UPDATE,city,OLD,NEW,mobile_app,2025-05-27
389,CUST100947,MERGE,city,OLD,NEW,batch_job,2025-06-12
390,CUST100797,MERGE,kyc_status,OLD,NEW,mobile_app,2025-05-15
391,CUST100075,MERGE,risk_segment,OLD,NEW,crm_user,2025-03-28
392,CUST100821,UPDATE,email,OLD,NEW,mobile_app,2025-04-22
393,CUST100657,MERGE,kyc_status,OLD,NEW,batch_job,2025-03-25
394,CUST100301,DELETE,city,OLD,NEW,crm_user,2025-06-19
395,CUST100024,DELETE,risk_segment,OLD,NEW,mobile_app,2025-02-17
396,CUST100142,DELETE,mobile_number,OLD,NEW,batch_job,2025-05-10
397,CUST100043,UPDATE,city,OLD,NEW,crm_user,2025-04-12
398,CUST100930,INSERT,risk_segment,OLD,NEW,batch_job,2025-06-14
399,CUST100545,DELETE,kyc_status,OLD,NEW,batch_job,2025-06-09
400,CUST100206,DELETE,risk_segment,OLD,NEW,mobile_app,2025-01-04
401,CUST100889,UPDATE,risk_segment,OLD,NEW,crm_user,2025-01-29
402,CUST100626,DELETE,city,OLD,NEW,batch_job,2025-01-16
403,CUST100550,INSERT,mobile_number,OLD,NEW,mobile_app,2025-05-17
404,CUST100304,MERGE,risk_segment,OLD,NEW,mobile_app,2025-02-03
405,CUST100602,MERGE,kyc_status,OLD,NEW,crm_user,2025-03-12
406,CUST100499,INSERT,kyc_status,OLD,NEW,crm_user,2025-04-27
407,CUST100454,MERGE,city,OLD,NEW,mobile_app,2025-04-04
408,CUST100944,DELETE,kyc_status,OLD,NEW,crm_user,2025-05-01
409,CUST100636,INSERT,city,OLD,NEW,crm_user,2025-02-26
410,CUST100387,MERGE,kyc_status,OLD,NEW,crm_user,2025-01-04
411,CUST100723,UPDATE,city,OLD,NEW,crm_user,2025-05-23
412,CUST100667,MERGE,email,OLD,NEW,crm_user,2025-02-25
413,CUST100606,INSERT,risk_segment,OLD,NEW,batch_job,2025-05-22
414,CUST100137,DELETE,mobile_number,OLD,NEW,mobile_app,2025-01-16
415,CUST100795,MERGE,email,OLD,NEW,mobile_app,2025-01-28
416,CUST100462,UPDATE,mobile_number,OLD,NEW,crm_user,2025-06-21
417,CUST100722,UPDATE,city,OLD,NEW,mobile_app,2025-06-06
418,CUST100567,INSERT,mobile_number,OLD,NEW,crm_user,2025-06-11
419,CUST100261,MERGE,risk_segment,OLD,NEW,batch_job,2025-04-16
420,CUST100241,MERGE,mobile_number,OLD,NEW,mobile_app,2025-02-08
421,CUST100856,DELETE,kyc_status,OLD,NEW,mobile_app,2025-01-29
422,CUST100778,MERGE,mobile_number,OLD,NEW,crm_user,2025-04-01
423,CUST100600,DELETE,mobile_number,OLD,NEW,mobile_app,2025-05-23
424,CUST100788,DELETE,risk_segment,OLD,NEW,mobile_app,2025-05-08
425,CUST100780,MERGE,email,OLD,NEW,batch_job,2025-05-18
426,CUST100623,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-04-07
427,CUST100476,INSERT,email,OLD,NEW,crm_user,2025-06-05
428,CUST100497,DELETE,city,OLD,NEW,crm_user,2025-01-03
429,CUST100053,INSERT,email,OLD,NEW,mobile_app,2025-05-08
430,CUST100615,DELETE,kyc_status,OLD,NEW,mobile_app,2025-04-22
431,CUST100881,MERGE,mobile_number,OLD,NEW,crm_user,2025-01-11
432,CUST100720,MERGE,risk_segment,OLD,NEW,mobile_app,2025-01-18
433,CUST100470,INSERT,mobile_number,OLD,NEW,crm_user,2025-05-09
434,CUST100822,UPDATE,city,OLD,NEW,crm_user,2025-05-05
435,CUST100823,MERGE,kyc_status,OLD,NEW,mobile_app,2025-03-29
436,CUST100189,UPDATE,email,OLD,NEW,crm_user,2025-04-04
437,CUST100154,DELETE,kyc_status,OLD,NEW,batch_job,2025-01-29
438,CUST100604,DELETE,kyc_status,OLD,NEW,crm_user,2025-06-11
439,CUST100321,DELETE,kyc_status,OLD,NEW,batch_job,2025-05-10
440,CUST100386,MERGE,city,OLD,NEW,batch_job,2025-06-11
441,CUST100219,DELETE,kyc_status,OLD,NEW,mobile_app,2025-06-12
442,CUST100087,MERGE,risk_segment,OLD,NEW,batch_job,2025-03-20
443,CUST100009,DELETE,mobile_number,OLD,NEW,batch_job,2025-05-31
444,CUST100032,INSERT,city,OLD,NEW,batch_job,2025-05-08
445,CUST100545,UPDATE,kyc_status,OLD,NEW,batch_job,2025-04-16
446,CUST100249,UPDATE,city,OLD,NEW,mobile_app,2025-05-11
447,CUST100219,INSERT,risk_segment,OLD,NEW,batch_job,2025-02-13
448,CUST101005,MERGE,kyc_status,OLD,NEW,crm_user,2025-01-16
449,CUST100026,DELETE,city,OLD,NEW,mobile_app,2025-03-02
450,CUST100725,DELETE,city,OLD,NEW,batch_job,2025-03-10
451,CUST100204,INSERT,email,OLD,NEW,batch_job,2025-04-26
452,CUST100790,INSERT,risk_segment,OLD,NEW,batch_job,2025-04-12
453,CUST100090,MERGE,risk_segment,OLD,NEW,mobile_app,2025-03-03
454,CUST100511,UPDATE,risk_segment,OLD,NEW,batch_job,2025-05-31
455,CUST100356,DELETE,risk_segment,OLD,NEW,crm_user,2025-03-19
456,CUST100857,DELETE,mobile_number,OLD,NEW,batch_job,2025-03-04
457,CUST100799,UPDATE,mobile_number,OLD,NEW,crm_user,2025-04-13
458,CUST100993,INSERT,city,OLD,NEW,batch_job,2025-02-14
459,CUST100349,DELETE,mobile_number,OLD,NEW,batch_job,2025-01-02
460,CUST100596,MERGE,kyc_status,OLD,NEW,crm_user,2025-01-30
461,CUST100687,MERGE,email,OLD,NEW,crm_user,2025-06-16
462,CUST100135,INSERT,mobile_number,OLD,NEW,crm_user,2025-05-22
463,CUST100502,MERGE,city,OLD,NEW,crm_user,2025-03-14
464,CUST100706,UPDATE,mobile_number,OLD,NEW,batch_job,2025-03-13
465,CUST100052,DELETE,city,OLD,NEW,batch_job,2025-06-30
466,CUST100266,INSERT,city,OLD,NEW,crm_user,2025-05-20
467,CUST100262,MERGE,mobile_number,OLD,NEW,batch_job,2025-02-10
468,CUST100754,DELETE,city,OLD,NEW,mobile_app,2025-04-14
469,CUST100772,UPDATE,email,OLD,NEW,crm_user,2025-05-10
470,CUST100419,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-02-03
471,CUST100535,MERGE,kyc_status,OLD,NEW,crm_user,2025-05-17
472,CUST100505,MERGE,kyc_status,OLD,NEW,mobile_app,2025-02-24
473,CUST100258,INSERT,kyc_status,OLD,NEW,batch_job,2025-05-19
474,CUST100554,MERGE,risk_segment,OLD,NEW,mobile_app,2025-05-26
475,CUST100298,DELETE,risk_segment,OLD,NEW,crm_user,2025-01-23
476,CUST100363,UPDATE,email,OLD,NEW,batch_job,2025-06-19
477,CUST100224,INSERT,kyc_status,OLD,NEW,crm_user,2025-05-09
478,CUST100609,UPDATE,risk_segment,OLD,NEW,mobile_app,2025-03-21
479,CUST100181,UPDATE,email,OLD,NEW,batch_job,2025-04-13
480,CUST100579,DELETE,mobile_number,OLD,NEW,crm_user,2025-06-10
481,CUST100271,DELETE,city,OLD,NEW,batch_job,2025-04-04
482,CUST100720,MERGE,risk_segment,OLD,NEW,mobile_app,2025-06-30
483,CUST100948,UPDATE,mobile_number,OLD,NEW,crm_user,2025-06-10
484,CUST100201,UPDATE,email,OLD,NEW,batch_job,2025-03-11
485,CUST100449,INSERT,mobile_number,OLD,NEW,batch_job,2025-06-05
486,CUST100332,MERGE,city,OLD,NEW,crm_user,2025-02-09
487,CUST100780,INSERT,kyc_status,OLD,NEW,crm_user,2025-06-11
488,CUST100368,UPDATE,kyc_status,OLD,NEW,crm_user,2025-05-14
489,CUST100522,MERGE,kyc_status,OLD,NEW,crm_user,2025-01-01
490,CUST100230,DELETE,risk_segment,OLD,NEW,mobile_app,2025-06-05
491,CUST100097,UPDATE,risk_segment,OLD,NEW,batch_job,2025-03-23
492,CUST100431,DELETE,risk_segment,OLD,NEW,crm_user,2025-06-27
493,CUST100807,UPDATE,email,OLD,NEW,mobile_app,2025-01-24
494,CUST100715,MERGE,mobile_number,OLD,NEW,crm_user,2025-06-27
495,CUST101031,MERGE,kyc_status,OLD,NEW,batch_job,2025-06-23
496,CUST100422,MERGE,kyc_status,OLD,NEW,batch_job,2025-05-06
497,CUST100388,INSERT,kyc_status,OLD,NEW,crm_user,2025-02-14
498,CUST100336,UPDATE,kyc_status,OLD,NEW,crm_user,2025-03-05
499,CUST100122,UPDATE,email,OLD,NEW,crm_user,2025-04-16
500,CUST100190,UPDATE,email,OLD,NEW,batch_job,2025-02-04
501,CUST100997,MERGE,city,OLD,NEW,mobile_app,2025-03-03
502,CUST100013,MERGE,city,OLD,NEW,mobile_app,2025-03-31
503,CUST100614,UPDATE,city,OLD,NEW,mobile_app,2025-05-25
504,CUST100494,DELETE,risk_segment,OLD,NEW,mobile_app,2025-04-19
505,CUST100347,UPDATE,kyc_status,OLD,NEW,crm_user,2025-04-14
506,CUST100423,INSERT,email,OLD,NEW,batch_job,2025-04-03
507,CUST100997,UPDATE,risk_segment,OLD,NEW,batch_job,2025-03-13
508,CUST100623,UPDATE,risk_segment,OLD,NEW,mobile_app,2025-03-21
509,CUST100918,INSERT,city,OLD,NEW,crm_user,2025-04-24
510,CUST100960,DELETE,email,OLD,NEW,batch_job,2025-05-23
511,CUST100148,INSERT,risk_segment,OLD,NEW,crm_user,2025-05-05
512,CUST100172,DELETE,kyc_status,OLD,NEW,crm_user,2025-01-28
513,CUST101002,MERGE,mobile_number,OLD,NEW,batch_job,2025-05-20
514,CUST100660,INSERT,email,OLD,NEW,batch_job,2025-06-14
515,CUST100586,DELETE,city,OLD,NEW,batch_job,2025-02-05
516,CUST100057,INSERT,mobile_number,OLD,NEW,batch_job,2025-03-17
517,CUST100754,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-02-13
518,CUST100210,DELETE,kyc_status,OLD,NEW,crm_user,2025-04-08
519,CUST100378,DELETE,email,OLD,NEW,batch_job,2025-04-05
520,CUST100280,DELETE,email,OLD,NEW,batch_job,2025-01-15
521,CUST100085,INSERT,kyc_status,OLD,NEW,mobile_app,2025-06-30
522,CUST100826,INSERT,city,OLD,NEW,crm_user,2025-04-19
523,CUST101024,UPDATE,email,OLD,NEW,mobile_app,2025-05-29
524,CUST100165,UPDATE,city,OLD,NEW,batch_job,2025-02-05
525,CUST100908,MERGE,risk_segment,OLD,NEW,batch_job,2025-04-23
526,CUST100982,UPDATE,city,OLD,NEW,mobile_app,2025-04-06
527,CUST100006,INSERT,kyc_status,OLD,NEW,mobile_app,2025-04-19
528,CUST100294,DELETE,risk_segment,OLD,NEW,mobile_app,2025-01-15
529,CUST100863,DELETE,risk_segment,OLD,NEW,crm_user,2025-01-03
530,CUST100362,UPDATE,mobile_number,OLD,NEW,crm_user,2025-01-02
531,CUST100908,DELETE,kyc_status,OLD,NEW,batch_job,2025-05-01
532,CUST100175,DELETE,kyc_status,OLD,NEW,crm_user,2025-04-20
533,CUST100317,MERGE,kyc_status,OLD,NEW,mobile_app,2025-01-21
534,CUST100123,DELETE,kyc_status,OLD,NEW,mobile_app,2025-03-18
535,CUST100863,DELETE,mobile_number,OLD,NEW,mobile_app,2025-06-15
536,CUST100281,DELETE,email,OLD,NEW,mobile_app,2025-06-12
537,CUST100058,UPDATE,city,OLD,NEW,mobile_app,2025-04-25
538,CUST100175,UPDATE,kyc_status,OLD,NEW,crm_user,2025-05-23
539,CUST100853,DELETE,kyc_status,OLD,NEW,batch_job,2025-05-25
540,CUST100904,MERGE,email,OLD,NEW,batch_job,2025-02-28
541,CUST100370,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-01-29
542,CUST100454,DELETE,risk_segment,OLD,NEW,batch_job,2025-05-16
543,CUST100516,MERGE,city,OLD,NEW,mobile_app,2025-04-28
544,CUST100464,INSERT,kyc_status,OLD,NEW,mobile_app,2025-05-26
545,CUST100165,MERGE,risk_segment,OLD,NEW,crm_user,2025-02-04
546,CUST101031,INSERT,kyc_status,OLD,NEW,batch_job,2025-04-28
547,CUST100803,UPDATE,city,OLD,NEW,mobile_app,2025-05-02
548,CUST100191,UPDATE,email,OLD,NEW,mobile_app,2025-01-15
549,CUST100829,UPDATE,risk_segment,OLD,NEW,crm_user,2025-01-11
550,CUST100032,UPDATE,mobile_number,OLD,NEW,crm_user,2025-01-31
551,CUST100278,MERGE,risk_segment,OLD,NEW,mobile_app,2025-02-21
552,CUST100235,DELETE,city,OLD,NEW,crm_user,2025-03-29
553,CUST100024,DELETE,risk_segment,OLD,NEW,batch_job,2025-04-06
554,CUST100732,MERGE,risk_segment,OLD,NEW,mobile_app,2025-04-01
555,CUST100205,DELETE,kyc_status,OLD,NEW,crm_user,2025-06-04
556,CUST100232,INSERT,city,OLD,NEW,crm_user,2025-04-01
557,CUST100396,MERGE,risk_segment,OLD,NEW,mobile_app,2025-04-23
558,CUST100233,INSERT,mobile_number,OLD,NEW,batch_job,2025-01-19
559,CUST100530,UPDATE,city,OLD,NEW,mobile_app,2025-03-16
560,CUST100780,UPDATE,kyc_status,OLD,NEW,crm_user,2025-05-18
561,CUST100551,MERGE,risk_segment,OLD,NEW,batch_job,2025-03-29
562,CUST100310,MERGE,kyc_status,OLD,NEW,crm_user,2025-01-09
563,CUST100073,INSERT,city,OLD,NEW,mobile_app,2025-06-15
564,CUST100804,MERGE,city,OLD,NEW,mobile_app,2025-04-25
565,CUST100806,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-01-20
566,CUST100740,DELETE,kyc_status,OLD,NEW,batch_job,2025-03-21
567,CUST100269,INSERT,city,OLD,NEW,batch_job,2025-04-03
568,CUST100958,DELETE,kyc_status,OLD,NEW,crm_user,2025-04-10
569,CUST100725,DELETE,risk_segment,OLD,NEW,crm_user,2025-05-29
570,CUST100991,DELETE,city,OLD,NEW,batch_job,2025-03-05
571,CUST100941,INSERT,city,OLD,NEW,mobile_app,2025-06-21
572,CUST100295,DELETE,mobile_number,OLD,NEW,crm_user,2025-01-17
573,CUST101025,DELETE,email,OLD,NEW,mobile_app,2025-05-27
574,CUST100285,INSERT,kyc_status,OLD,NEW,batch_job,2025-02-21
575,CUST100873,INSERT,email,OLD,NEW,crm_user,2025-03-02
576,CUST100290,INSERT,email,OLD,NEW,crm_user,2025-04-03
577,CUST101043,UPDATE,email,OLD,NEW,mobile_app,2025-04-14
578,CUST100685,INSERT,email,OLD,NEW,mobile_app,2025-03-24
579,CUST100987,DELETE,city,OLD,NEW,batch_job,2025-03-31
580,CUST100309,UPDATE,city,OLD,NEW,batch_job,2025-06-21
581,CUST100929,MERGE,mobile_number,OLD,NEW,crm_user,2025-05-26
582,CUST100620,UPDATE,kyc_status,OLD,NEW,batch_job,2025-02-06
583,CUST100618,DELETE,email,OLD,NEW,mobile_app,2025-05-27
584,CUST100698,INSERT,city,OLD,NEW,mobile_app,2025-01-21
585,CUST100367,DELETE,kyc_status,OLD,NEW,crm_user,2025-04-30
586,CUST100732,MERGE,risk_segment,OLD,NEW,crm_user,2025-03-23
587,CUST100359,DELETE,email,OLD,NEW,mobile_app,2025-01-06
588,CUST100338,DELETE,city,OLD,NEW,mobile_app,2025-01-06
589,CUST100448,INSERT,mobile_number,OLD,NEW,crm_user,2025-02-21
590,CUST100579,INSERT,city,OLD,NEW,batch_job,2025-01-15
591,CUST100265,INSERT,risk_segment,OLD,NEW,batch_job,2025-05-28
592,CUST100699,UPDATE,risk_segment,OLD,NEW,batch_job,2025-03-11
593,CUST100031,DELETE,risk_segment,OLD,NEW,batch_job,2025-03-24
594,CUST100670,INSERT,mobile_number,OLD,NEW,crm_user,2025-06-06
595,CUST100692,UPDATE,risk_segment,OLD,NEW,crm_user,2025-01-12
596,CUST100179,DELETE,mobile_number,OLD,NEW,mobile_app,2025-04-13
597,CUST100527,MERGE,risk_segment,OLD,NEW,batch_job,2025-03-23
598,CUST100642,INSERT,mobile_number,OLD,NEW,mobile_app,2025-03-26
599,CUST100321,INSERT,risk_segment,OLD,NEW,batch_job,2025-02-23
600,CUST100293,INSERT,email,OLD,NEW,crm_user,2025-04-19
601,CUST100705,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-03-26
602,CUST100472,DELETE,mobile_number,OLD,NEW,batch_job,2025-06-15
603,CUST100634,MERGE,kyc_status,OLD,NEW,crm_user,2025-04-03
604,CUST100562,UPDATE,email,OLD,NEW,batch_job,2025-05-23
605,CUST100975,INSERT,email,OLD,NEW,batch_job,2025-06-10
606,CUST100468,MERGE,risk_segment,OLD,NEW,batch_job,2025-06-09
607,CUST100275,INSERT,risk_segment,OLD,NEW,mobile_app,2025-05-09
608,CUST100420,UPDATE,email,OLD,NEW,mobile_app,2025-04-04
609,CUST100306,UPDATE,city,OLD,NEW,mobile_app,2025-01-08
610,CUST100719,UPDATE,mobile_number,OLD,NEW,crm_user,2025-02-24
611,CUST100705,MERGE,mobile_number,OLD,NEW,batch_job,2025-03-24
612,CUST100055,INSERT,risk_segment,OLD,NEW,batch_job,2025-06-15
613,CUST100823,DELETE,risk_segment,OLD,NEW,batch_job,2025-05-25
614,CUST100771,MERGE,mobile_number,OLD,NEW,mobile_app,2025-06-10
615,CUST100459,INSERT,email,OLD,NEW,batch_job,2025-03-09
616,CUST100889,UPDATE,city,OLD,NEW,crm_user,2025-02-22
617,CUST100668,MERGE,email,OLD,NEW,crm_user,2025-05-08
618,CUST100444,UPDATE,mobile_number,OLD,NEW,crm_user,2025-02-04
619,CUST100615,DELETE,risk_segment,OLD,NEW,crm_user,2025-01-02
620,CUST100995,UPDATE,city,OLD,NEW,crm_user,2025-06-24
621,CUST100928,UPDATE,kyc_status,OLD,NEW,batch_job,2025-02-23
622,CUST100739,INSERT,mobile_number,OLD,NEW,batch_job,2025-04-22
623,CUST100287,DELETE,risk_segment,OLD,NEW,batch_job,2025-02-08
624,CUST100020,UPDATE,email,OLD,NEW,batch_job,2025-05-09
625,CUST100721,INSERT,city,OLD,NEW,crm_user,2025-06-24
626,CUST100814,INSERT,mobile_number,OLD,NEW,crm_user,2025-06-14
627,CUST100813,DELETE,risk_segment,OLD,NEW,mobile_app,2025-03-02
628,CUST100413,INSERT,risk_segment,OLD,NEW,batch_job,2025-05-10
629,CUST100475,MERGE,risk_segment,OLD,NEW,mobile_app,2025-01-06
630,CUST100099,DELETE,risk_segment,OLD,NEW,batch_job,2025-01-31
631,CUST100999,UPDATE,kyc_status,OLD,NEW,crm_user,2025-01-01
632,CUST100367,UPDATE,kyc_status,OLD,NEW,batch_job,2025-06-12
633,CUST101026,INSERT,kyc_status,OLD,NEW,crm_user,2025-05-08
634,CUST100159,DELETE,city,OLD,NEW,batch_job,2025-01-19
635,CUST100560,UPDATE,risk_segment,OLD,NEW,crm_user,2025-03-10
636,CUST100142,INSERT,city,OLD,NEW,mobile_app,2025-01-13
637,CUST100836,DELETE,email,OLD,NEW,batch_job,2025-03-25
638,CUST100085,MERGE,kyc_status,OLD,NEW,crm_user,2025-05-21
639,CUST100678,MERGE,email,OLD,NEW,crm_user,2025-04-19
640,CUST100652,MERGE,mobile_number,OLD,NEW,batch_job,2025-04-10
641,CUST100790,MERGE,city,OLD,NEW,mobile_app,2025-01-02
642,CUST100490,DELETE,kyc_status,OLD,NEW,mobile_app,2025-04-07
643,CUST100494,UPDATE,risk_segment,OLD,NEW,batch_job,2025-06-08
644,CUST100069,INSERT,mobile_number,OLD,NEW,mobile_app,2025-05-23
645,CUST100665,MERGE,kyc_status,OLD,NEW,mobile_app,2025-03-22
646,CUST100933,INSERT,mobile_number,OLD,NEW,mobile_app,2025-06-15
647,CUST100964,DELETE,kyc_status,OLD,NEW,mobile_app,2025-04-08
648,CUST100481,MERGE,email,OLD,NEW,mobile_app,2025-01-17
649,CUST100806,DELETE,kyc_status,OLD,NEW,mobile_app,2025-06-23
650,CUST100660,INSERT,kyc_status,OLD,NEW,mobile_app,2025-02-27
651,CUST100543,DELETE,mobile_number,OLD,NEW,mobile_app,2025-03-31
652,CUST100977,UPDATE,city,OLD,NEW,batch_job,2025-05-16
653,CUST100746,UPDATE,kyc_status,OLD,NEW,batch_job,2025-04-04
654,CUST100489,UPDATE,city,OLD,NEW,mobile_app,2025-04-28
655,CUST100364,INSERT,email,OLD,NEW,crm_user,2025-04-03
656,CUST100877,INSERT,mobile_number,OLD,NEW,batch_job,2025-06-29
657,CUST100516,MERGE,risk_segment,OLD,NEW,crm_user,2025-04-02
658,CUST100620,MERGE,risk_segment,OLD,NEW,crm_user,2025-04-12
659,CUST100595,MERGE,risk_segment,OLD,NEW,crm_user,2025-06-12
660,CUST100980,UPDATE,kyc_status,OLD,NEW,batch_job,2025-01-02
661,CUST100268,DELETE,mobile_number,OLD,NEW,mobile_app,2025-06-19
662,CUST100487,DELETE,kyc_status,OLD,NEW,crm_user,2025-04-08
663,CUST100518,INSERT,kyc_status,OLD,NEW,batch_job,2025-01-01
664,CUST100532,INSERT,kyc_status,OLD,NEW,batch_job,2025-03-20
665,CUST100563,DELETE,email,OLD,NEW,batch_job,2025-03-09
666,CUST100898,INSERT,kyc_status,OLD,NEW,mobile_app,2025-05-07
667,CUST100182,UPDATE,city,OLD,NEW,crm_user,2025-03-16
668,CUST100762,INSERT,mobile_number,OLD,NEW,crm_user,2025-04-04
669,CUST100086,DELETE,mobile_number,OLD,NEW,crm_user,2025-06-15
670,CUST100526,DELETE,city,OLD,NEW,crm_user,2025-05-29
671,CUST100266,UPDATE,kyc_status,OLD,NEW,crm_user,2025-01-17
672,CUST100417,DELETE,risk_segment,OLD,NEW,batch_job,2025-04-25
673,CUST100778,MERGE,kyc_status,OLD,NEW,crm_user,2025-05-08
674,CUST100053,INSERT,kyc_status,OLD,NEW,mobile_app,2025-04-29
675,CUST100947,MERGE,mobile_number,OLD,NEW,crm_user,2025-02-15
676,CUST100134,MERGE,mobile_number,OLD,NEW,crm_user,2025-02-04
677,CUST101049,INSERT,city,OLD,NEW,mobile_app,2025-02-21
678,CUST100823,INSERT,email,OLD,NEW,mobile_app,2025-03-26
679,CUST100794,MERGE,risk_segment,OLD,NEW,batch_job,2025-02-26
680,CUST100158,INSERT,risk_segment,OLD,NEW,crm_user,2025-01-23
681,CUST100442,MERGE,risk_segment,OLD,NEW,mobile_app,2025-02-21
682,CUST100688,MERGE,risk_segment,OLD,NEW,mobile_app,2025-06-26
683,CUST100856,UPDATE,mobile_number,OLD,NEW,batch_job,2025-06-10
684,CUST100299,DELETE,email,OLD,NEW,batch_job,2025-05-13
685,CUST100013,UPDATE,kyc_status,OLD,NEW,crm_user,2025-05-14
686,CUST100538,INSERT,email,OLD,NEW,crm_user,2025-03-07
687,CUST100612,MERGE,kyc_status,OLD,NEW,crm_user,2025-06-24
688,CUST100105,DELETE,email,OLD,NEW,batch_job,2025-04-08
689,CUST100894,DELETE,email,OLD,NEW,batch_job,2025-02-03
690,CUST100107,UPDATE,kyc_status,OLD,NEW,mobile_app,2025-04-06
691,CUST100951,MERGE,kyc_status,OLD,NEW,batch_job,2025-04-04
692,CUST100700,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-05-23
693,CUST100105,DELETE,risk_segment,OLD,NEW,mobile_app,2025-01-18
694,CUST100838,DELETE,risk_segment,OLD,NEW,crm_user,2025-02-26
695,CUST100900,DELETE,city,OLD,NEW,mobile_app,2025-02-23
696,CUST100932,MERGE,mobile_number,OLD,NEW,batch_job,2025-02-22
697,CUST100119,UPDATE,mobile_number,OLD,NEW,mobile_app,2025-02-01
698,CUST100101,UPDATE,risk_segment,OLD,NEW,mobile_app,2025-05-08
699,CUST100369,INSERT,kyc_status,OLD,NEW,mobile_app,2025-02-12
700,CUST101021,UPDATE,email,OLD,NEW,batch_job,2025-05-17
701,CUST100326,UPDATE,city,OLD,NEW,mobile_app,2025-01-26
702,CUST100954,INSERT,city,OLD,NEW,batch_job,2025-01-13
703,CUST100850,UPDATE,email,OLD,NEW,mobile_app,2025-04-24
704,CUST100870,UPDATE,risk_segment,OLD,NEW,mobile_app,2025-02-04
705,CUST100086,UPDATE,mobile_number,OLD,NEW,crm_user,2025-03-01
706,CUST100653,UPDATE,email,OLD,NEW,crm_user,2025-03-25
707,CUST100440,UPDATE,city,OLD,NEW,crm_user,2025-01-09
708,CUST100671,MERGE,city,OLD,NEW,mobile_app,2025-03-16
709,CUST100458,INSERT,city,OLD,NEW,crm_user,2025-02-08
710,CUST100377,MERGE,email,OLD,NEW,mobile_app,2025-04-13
711,CUST100235,INSERT,email,OLD,NEW,batch_job,2025-06-18
712,CUST100432,INSERT,email,OLD,NEW,crm_user,2025-03-31
713,CUST100037,MERGE,risk_segment,OLD,NEW,batch_job,2025-05-05
714,CUST100574,DELETE,kyc_status,OLD,NEW,mobile_app,2025-05-19
715,CUST100182,UPDATE,city,OLD,NEW,crm_user,2025-03-11
716,CUST100466,DELETE,risk_segment,OLD,NEW,mobile_app,2025-06-03
717,CUST100207,INSERT,email,OLD,NEW,batch_job,2025-02-08
718,CUST100615,INSERT,city,OLD,NEW,crm_user,2025-03-31
719,CUST100921,MERGE,city,OLD,NEW,crm_user,2025-04-04
720,CUST100367,INSERT,email,OLD,NEW,batch_job,2025-05-24
721,CUST100932,INSERT,kyc_status,OLD,NEW,batch_job,2025-02-11
722,CUST100806,MERGE,risk_segment,OLD,NEW,batch_job,2025-01-11
723,CUST100200,MERGE,city,OLD,NEW,crm_user,2025-05-28
724,CUST100723,INSERT,email,OLD,NEW,mobile_app,2025-06-19
725,CUST100336,DELETE,city,OLD,NEW,mobile_app,2025-01-24
726,CUST100680,INSERT,mobile_number,OLD,NEW,crm_user,2025-02-08
727,CUST100536,INSERT,risk_segment,OLD,NEW,batch_job,2025-01-30
728,CUST100314,MERGE,email,OLD,NEW,mobile_app,2025-05-19
729,CUST100241,DELETE,mobile_number,OLD,NEW,batch_job,2025-02-11
730,CUST100087,DELETE,email,OLD,NEW,batch_job,2025-03-14
731,CUST100827,UPDATE,city,OLD,NEW,batch_job,2025-05-17
732,CUST101028,UPDATE,risk_segment,OLD,NEW,batch_job,2025-01-28
