txn_id,subscriber_id,txn_timestamp,amount,channel,payment_status
TXN001485,SUB00751,2025-06-24 18:00:00,99,Card,SUCCESS
TXN001486,SUB00455,2025-02-22 03:00:00,249,Wallet,SUCCESS
TXN001487,SUB00033,2025-06-19 05:00:00,299,Wallet,FAILED
TXN001488,SUB00243,2025-05-24 10:00:00,99,Card,SUCCESS
TXN001489,SUB00173,2025-05-02 03:00:00,99,Wallet,SUCCESS
TXN001490,SUB00213,2025-03-24 02:00:00,149,Wallet,FAILED
TXN001491,SUB00437,2025-02-21 21:00:00,399,Wallet,SUCCESS
TXN001492,SUB00068,2025-06-28 14:00:00,99,UPI,SUCCESS
TXN001493,SUB00236,2025-02-20 11:00:00,199,Retailer,FAILED
TXN001494,SUB00088,2025-06-29 11:00:00,499,Wallet,SUCCESS
TXN001495,SUB00249,2025-06-13 20:00:00,299,Card,SUCCESS
TXN001496,SUB00310,2025-01-28 15:00:00,499,Retailer,FAILED
TXN001497,SUB00586,2025-02-06 22:00:00,399,Card,SUCCESS
TXN001498,SUB00408,2025-05-19 04:00:00,299,Wallet,SUCCESS
TXN001499,SUB00792,2025-05-22 22:00:00,99,Card,FAILED
TXN001500,SUB00954,2025-03-19 11:00:00,249,UPI,FAILED
TXN001501,SUB00571,2025-04-17 18:00:00,399,UPI,FAILED
TXN001502,SUB00680,2025-06-14 16:00:00,99,Retailer,FAILED
TXN001503,SUB00181,2025-04-05 09:00:00,299,Card,SUCCESS
TXN001504,SUB00943,2025-03-19 10:00:00,149,Retailer,SUCCESS
TXN001505,SUB00103,2025-02-21 06:00:00,299,Retailer,SUCCESS
TXN001506,SUB00806,2025-02-27 13:00:00,249,Wallet,SUCCESS
TXN001507,SUB00084,2025-04-21 03:00:00,249,UPI,SUCCESS
TXN001508,SUB00280,2025-03-03 07:00:00,249,UPI,SUCCESS
TXN001509,SUB00771,2025-06-21 22:00:00,499,Card,SUCCESS
TXN001510,SUB00481,2025-01-21 04:00:00,249,Wallet,SUCCESS
TXN001511,SUB00005,2025-04-17 19:00:00,499,Wallet,SUCCESS
TXN001512,SUB00824,2025-01-20 05:00:00,99,Retailer,FAILED
TXN001513,SUB00835,2025-06-02 09:00:00,499,UPI,FAILED
TXN001514,SUB00704,2025-04-10 19:00:00,499,Retailer,SUCCESS
TXN001515,SUB00609,2025-04-20 14:00:00,149,UPI,SUCCESS
TXN001516,SUB00092,2025-05-22 13:00:00,149,Card,SUCCESS
TXN001517,SUB00631,2025-01-28 20:00:00,249,Retailer,FAILED
TXN001518,SUB00948,2025-06-11 14:00:00,199,Retailer,FAILED
TXN001519,SUB00265,2025-05-06 08:00:00,99,UPI,FAILED
TXN001520,SUB00841,2025-02-06 20:00:00,199,Wallet,SUCCESS
TXN001521,SUB00899,2025-01-31 14:00:00,199,Wallet,SUCCESS
TXN001522,SUB00267,2025-04-11 03:00:00,249,UPI,SUCCESS
TXN001523,SUB00723,2025-03-01 17:00:00,499,Wallet,SUCCESS
TXN001524,SUB00233,2025-06-04 14:00:00,149,Retailer,SUCCESS
TXN001525,SUB00345,2025-03-14 11:00:00,249,Retailer,FAILED
TXN001526,SUB00648,2025-01-15 18:00:00,199,UPI,SUCCESS
TXN001527,SUB00133,2025-04-02 21:00:00,499,UPI,FAILED
TXN001528,SUB00362,2025-04-11 06:00:00,249,UPI,SUCCESS
TXN001529,SUB00522,2025-03-26 20:00:00,199,Card,FAILED
TXN001530,SUB00774,2025-05-14 05:00:00,149,UPI,SUCCESS
TXN001531,SUB00153,2025-06-08 19:00:00,249,Retailer,FAILED
TXN001532,SUB00222,2025-03-21 06:00:00,199,Wallet,FAILED
TXN001533,SUB00593,2025-01-28 19:00:00,249,Retailer,SUCCESS
TXN001534,SUB00254,2025-05-12 11:00:00,299,Retailer,FAILED
TXN001535,SUB00821,2025-06-18 18:00:00,149,Card,SUCCESS
TXN001536,SUB00730,2025-06-15 22:00:00,199,Card,SUCCESS
TXN001537,SUB00709,2025-04-15 06:00:00,249,Retailer,SUCCESS
TXN001538,SUB00515,2025-05-08 03:00:00,99,Retailer,SUCCESS
TXN001539,SUB00989,2025-04-22 11:00:00,499,Card,FAILED
TXN001540,SUB00351,2025-06-02 10:00:00,199,Card,FAILED
TXN001541,SUB00276,2025-04-05 01:00:00,249,Wallet,FAILED
TXN001542,SUB00798,2025-06-18 04:00:00,299,Wallet,FAILED
TXN001543,SUB00423,2025-03-02 01:00:00,299,Retailer,FAILED
TXN001544,SUB00155,2025-05-14 10:00:00,199,Wallet,SUCCESS
TXN001545,SUB00458,2025-05-29 06:00:00,399,Wallet,SUCCESS
TXN001546,SUB00088,2025-03-21 18:00:00,399,UPI,SUCCESS
TXN001547,SUB00163,2025-01-19 11:00:00,199,Wallet,FAILED
TXN001548,SUB00895,2025-01-09 18:00:00,249,Retailer,SUCCESS
TXN001549,SUB00151,2025-03-21 04:00:00,299,Wallet,SUCCESS
TXN001550,SUB00268,2025-01-09 09:00:00,99,Wallet,SUCCESS
TXN001551,SUB00763,2025-06-21 22:00:00,249,Retailer,SUCCESS
TXN001552,SUB00206,2025-04-05 08:00:00,249,Retailer,SUCCESS
TXN001553,SUB00957,2025-03-01 01:00:00,249,Retailer,FAILED
TXN001554,SUB00832,2025-06-05 15:00:00,199,UPI,FAILED
TXN001555,SUB00661,2025-01-01 18:00:00,99,Retailer,FAILED
TXN001556,SUB00672,2025-04-01 03:00:00,299,Wallet,SUCCESS
TXN001557,SUB00500,2025-02-13 07:00:00,199,Retailer,SUCCESS
TXN001558,SUB00372,2025-01-11 08:00:00,99,UPI,SUCCESS
TXN001559,SUB00052,2025-05-12 04:00:00,299,Card,SUCCESS
TXN001560,SUB00054,2025-05-31 04:00:00,499,Wallet,SUCCESS
TXN001561,SUB00776,2025-06-29 06:00:00,299,UPI,SUCCESS
TXN001562,SUB00184,2025-05-30 22:00:00,199,UPI,SUCCESS
TXN001563,SUB00802,2025-01-24 09:00:00,249,Wallet,FAILED
TXN001564,SUB00849,2025-04-25 05:00:00,299,UPI,FAILED
TXN001565,SUB00356,2025-04-05 10:00:00,149,Card,SUCCESS
TXN001566,SUB00517,2025-02-18 22:00:00,299,UPI,SUCCESS
TXN001567,SUB00628,2025-05-07 11:00:00,249,Wallet,SUCCESS
TXN001568,SUB00386,2025-05-20 09:00:00,199,Card,SUCCESS
TXN001569,SUB00238,2025-02-20 06:00:00,499,Card,FAILED
TXN001570,SUB00572,2025-05-20 09:00:00,399,Retailer,SUCCESS
TXN001571,SUB00068,2025-05-27 01:00:00,149,Wallet,FAILED
TXN001572,SUB00205,2025-01-14 17:00:00,149,Wallet,SUCCESS
TXN001573,SUB00214,2025-01-11 03:00:00,249,UPI,SUCCESS
TXN001574,SUB00678,2025-03-07 21:00:00,499,Wallet,FAILED
TXN001575,SUB00043,2025-02-21 11:00:00,399,Card,SUCCESS
TXN001576,SUB00950,2025-01-31 15:00:00,399,Retailer,FAILED
TXN001577,SUB00906,2025-06-10 06:00:00,149,Wallet,FAILED
TXN001578,SUB00704,2025-06-16 07:00:00,499,UPI,FAILED
TXN001579,SUB00855,2025-04-27 03:00:00,299,Card,SUCCESS
TXN001580,SUB00641,2025-05-17 05:00:00,99,Retailer,FAILED
TXN001581,SUB00018,2025-04-22 21:00:00,149,Card,SUCCESS
TXN001582,SUB00069,2025-05-16 12:00:00,249,UPI,FAILED
TXN001583,SUB00087,2025-06-19 00:00:00,299,UPI,SUCCESS
TXN001584,SUB00948,2025-03-02 17:00:00,299,Card,SUCCESS
TXN001585,SUB00592,2025-06-24 15:00:00,99,Card,FAILED
TXN001586,SUB00813,2025-04-02 14:00:00,299,Wallet,SUCCESS
TXN001587,SUB00802,2025-04-02 13:00:00,199,Wallet,FAILED
TXN001588,SUB00066,2025-01-18 19:00:00,399,Card,SUCCESS
TXN001589,SUB00299,2025-04-26 22:00:00,149,Retailer,SUCCESS
TXN001590,SUB00607,2025-05-25 22:00:00,249,Card,SUCCESS
TXN001591,SUB00827,2025-01-05 21:00:00,149,Card,FAILED
TXN001592,SUB00720,2025-03-09 19:00:00,149,UPI,SUCCESS
TXN001593,SUB00073,2025-05-02 20:00:00,199,UPI,SUCCESS
TXN001594,SUB00329,2025-01-03 19:00:00,99,UPI,FAILED
TXN001595,SUB00196,2025-06-09 21:00:00,199,Retailer,SUCCESS
TXN001596,SUB00534,2025-04-07 19:00:00,149,Wallet,SUCCESS
TXN001597,SUB00591,2025-06-13 02:00:00,99,Retailer,FAILED
TXN001598,SUB00493,2025-02-27 07:00:00,149,Card,SUCCESS
TXN001599,SUB00394,2025-03-23 06:00:00,499,Wallet,FAILED
TXN001600,SUB00686,2025-01-14 05:00:00,399,Wallet,FAILED
TXN001601,SUB00399,2025-04-11 16:00:00,299,Card,SUCCESS
TXN001602,SUB00986,2025-05-23 11:00:00,299,Wallet,FAILED
TXN001603,SUB00340,2025-02-16 00:00:00,99,UPI,FAILED
TXN001604,SUB00945,2025-01-29 20:00:00,399,Wallet,FAILED
TXN001605,SUB00318,2025-03-19 09:00:00,299,Wallet,SUCCESS
TXN001606,SUB00609,2025-02-06 00:00:00,249,Wallet,SUCCESS
TXN001607,SUB00376,2025-01-27 23:00:00,499,Retailer,SUCCESS
TXN001608,SUB00997,2025-02-18 21:00:00,149,Card,SUCCESS
TXN001609,SUB00740,2025-06-16 14:00:00,249,Wallet,FAILED
TXN001610,SUB00627,2025-01-14 04:00:00,199,Wallet,FAILED
TXN001611,SUB00919,2025-06-10 19:00:00,299,Card,FAILED
TXN001612,SUB00077,2025-01-07 06:00:00,149,UPI,FAILED
TXN001613,SUB00281,2025-01-28 23:00:00,99,Card,FAILED
TXN001614,SUB00499,2025-02-03 16:00:00,499,UPI,SUCCESS
TXN001615,SUB00154,2025-06-02 14:00:00,149,Wallet,SUCCESS
TXN001616,SUB00335,2025-04-02 03:00:00,149,Retailer,SUCCESS
TXN001617,SUB00475,2025-01-15 20:00:00,99,Retailer,FAILED
TXN001618,SUB00437,2025-06-17 23:00:00,149,Card,FAILED
TXN001619,SUB00024,2025-02-16 05:00:00,199,UPI,SUCCESS
TXN001620,SUB00397,2025-04-20 13:00:00,499,Card,SUCCESS
TXN001621,SUB00928,2025-02-12 15:00:00,199,Retailer,SUCCESS
TXN001622,SUB00102,2025-02-23 06:00:00,199,Wallet,FAILED
TXN001623,SUB00912,2025-03-30 17:00:00,149,Wallet,SUCCESS
TXN001624,SUB00960,2025-03-31 12:00:00,149,UPI,FAILED
TXN001625,SUB00978,2025-02-13 19:00:00,399,Wallet,FAILED
TXN001626,SUB00034,2025-05-30 23:00:00,299,Wallet,SUCCESS
TXN001627,SUB00077,2025-03-18 15:00:00,199,Card,SUCCESS
TXN001628,SUB00438,2025-02-20 14:00:00,499,Card,SUCCESS
TXN001629,SUB00985,2025-04-17 09:00:00,499,Wallet,FAILED
TXN001630,SUB00439,2025-03-21 15:00:00,249,Retailer,FAILED
TXN001631,SUB00367,2025-06-19 10:00:00,399,Retailer,SUCCESS
TXN001632,SUB00741,2025-01-02 10:00:00,99,Retailer,SUCCESS
TXN001633,SUB00964,2025-01-14 12:00:00,249,Retailer,SUCCESS
TXN001634,SUB00886,2025-03-28 02:00:00,99,Wallet,FAILED
TXN001635,SUB00657,2025-01-02 10:00:00,299,Card,SUCCESS
TXN001636,SUB00423,2025-05-09 14:00:00,99,Wallet,SUCCESS
TXN001637,SUB00435,2025-03-09 12:00:00,299,Retailer,FAILED
TXN001638,SUB00366,2025-01-12 23:00:00,299,UPI,SUCCESS
TXN001639,SUB00706,2025-04-12 13:00:00,499,UPI,FAILED
TXN001640,SUB00975,2025-06-10 12:00:00,149,Card,FAILED
TXN001641,SUB00381,2025-01-09 22:00:00,199,UPI,SUCCESS
TXN001642,SUB00146,2025-04-29 10:00:00,99,Card,SUCCESS
TXN001643,SUB00655,2025-06-07 05:00:00,149,Wallet,SUCCESS
TXN001644,SUB00113,2025-02-17 07:00:00,299,UPI,SUCCESS
TXN001645,SUB00595,2025-06-22 23:00:00,199,Wallet,FAILED
TXN001646,SUB00840,2025-04-08 04:00:00,249,Retailer,SUCCESS
TXN001647,SUB00332,2025-01-25 09:00:00,299,Retailer,SUCCESS
TXN001648,SUB00605,2025-05-01 20:00:00,99,Wallet,FAILED
TXN001649,SUB00100,2025-02-03 21:00:00,299,Wallet,SUCCESS
TXN001650,SUB00379,2025-05-24 19:00:00,149,Wallet,SUCCESS
TXN001651,SUB00920,2025-06-11 07:00:00,199,Wallet,FAILED
TXN001652,SUB00624,2025-06-10 19:00:00,399,UPI,SUCCESS
TXN001653,SUB00605,2025-03-30 07:00:00,199,Wallet,SUCCESS
TXN001654,SUB00137,2025-05-21 22:00:00,249,Wallet,SUCCESS
TXN001655,SUB00133,2025-01-02 18:00:00,399,UPI,SUCCESS
TXN001656,SUB00562,2025-01-23 15:00:00,399,Wallet,FAILED
TXN001657,SUB00469,2025-03-05 02:00:00,99,UPI,SUCCESS
TXN001658,SUB00916,2025-06-05 13:00:00,149,Card,SUCCESS
TXN001659,SUB00872,2025-01-07 18:00:00,299,UPI,SUCCESS
TXN001660,SUB00323,2025-06-21 00:00:00,199,Wallet,FAILED
TXN001661,SUB00770,2025-04-10 20:00:00,499,UPI,FAILED
TXN001662,SUB00671,2025-04-26 20:00:00,199,UPI,SUCCESS
TXN001663,SUB00868,2025-06-30 11:00:00,299,Retailer,SUCCESS
TXN001664,SUB00796,2025-05-14 06:00:00,199,Wallet,SUCCESS
TXN001665,SUB00615,2025-03-11 05:00:00,99,UPI,FAILED
TXN001666,SUB00307,2025-02-11 00:00:00,399,Wallet,SUCCESS
TXN001667,SUB00898,2025-05-12 05:00:00,299,Retailer,SUCCESS
TXN001668,SUB00278,2025-05-26 01:00:00,499,Retailer,FAILED
TXN001669,SUB00454,2025-02-14 10:00:00,199,UPI,FAILED
TXN001670,SUB00383,2025-03-21 03:00:00,199,UPI,FAILED
TXN001671,SUB00050,2025-05-27 06:00:00,249,Wallet,SUCCESS
TXN001672,SUB00778,2025-04-30 00:00:00,499,Retailer,FAILED
TXN001673,SUB00389,2025-06-18 00:00:00,499,Retailer,SUCCESS
TXN001674,SUB00930,2025-06-21 13:00:00,299,Wallet,SUCCESS
TXN001675,SUB00217,2025-04-04 03:00:00,149,Wallet,FAILED
TXN001676,SUB00210,2025-04-08 19:00:00,199,Wallet,FAILED
TXN001677,SUB00850,2025-04-04 17:00:00,149,Retailer,SUCCESS
TXN001678,SUB00755,2025-01-16 22:00:00,249,Card,SUCCESS
TXN001679,SUB00426,2025-06-03 21:00:00,99,Wallet,SUCCESS
TXN001680,SUB00577,2025-06-22 21:00:00,199,UPI,SUCCESS
TXN001681,SUB00908,2025-01-06 16:00:00,399,Card,SUCCESS
TXN001682,SUB00435,2025-02-01 00:00:00,99,Card,FAILED
TXN001683,SUB00231,2025-04-01 02:00:00,399,Card,SUCCESS
TXN001684,SUB00946,2025-06-09 08:00:00,199,Retailer,FAILED
TXN001685,SUB00113,2025-03-27 15:00:00,149,Wallet,FAILED
TXN001686,SUB00268,2025-02-19 17:00:00,199,Retailer,SUCCESS
TXN001687,SUB00210,2025-05-03 11:00:00,299,Wallet,FAILED
TXN001688,SUB00710,2025-01-22 07:00:00,399,Retailer,FAILED
TXN001689,SUB00542,2025-05-08 00:00:00,99,UPI,FAILED
TXN001690,SUB00803,2025-06-19 22:00:00,499,UPI,SUCCESS
TXN001691,SUB00739,2025-03-01 07:00:00,499,Retailer,FAILED
TXN001692,SUB00334,2025-06-21 05:00:00,149,Card,SUCCESS
TXN001693,SUB00273,2025-03-02 05:00:00,199,UPI,FAILED
TXN001694,SUB00927,2025-04-24 00:00:00,399,Retailer,SUCCESS
TXN001695,SUB00149,2025-05-06 16:00:00,249,Retailer,SUCCESS
TXN001696,SUB00252,2025-05-11 15:00:00,499,UPI,FAILED
TXN001697,SUB00743,2025-01-18 06:00:00,399,Card,SUCCESS
TXN001698,SUB00755,2025-01-13 16:00:00,149,Card,SUCCESS
TXN001699,SUB00313,2025-03-14 16:00:00,199,Card,SUCCESS
TXN001700,SUB00115,2025-06-04 15:00:00,299,UPI,SUCCESS
TXN001701,SUB00902,2025-03-07 18:00:00,199,Retailer,SUCCESS
TXN001702,SUB00823,2025-01-09 09:00:00,149,Wallet,FAILED
TXN001703,SUB00606,2025-01-05 00:00:00,399,Card,FAILED
TXN001704,SUB00302,2025-02-12 04:00:00,199,UPI,SUCCESS
TXN001705,SUB00045,2025-06-30 03:00:00,299,Card,FAILED
TXN001706,SUB00805,2025-01-25 07:00:00,249,Retailer,FAILED
TXN001707,SUB00283,2025-02-23 08:00:00,99,Card,SUCCESS
TXN001708,SUB00860,2025-03-29 23:00:00,399,Retailer,FAILED
TXN001709,SUB00175,2025-03-27 22:00:00,499,UPI,SUCCESS
TXN001710,SUB00229,2025-02-27 07:00:00,199,UPI,SUCCESS
TXN001711,SUB00419,2025-05-09 05:00:00,499,Card,SUCCESS
TXN001712,SUB00084,2025-06-10 10:00:00,499,Card,FAILED
TXN001713,SUB00979,2025-06-26 15:00:00,299,Retailer,FAILED
TXN001714,SUB00377,2025-03-15 12:00:00,149,UPI,SUCCESS
TXN001715,SUB00395,2025-04-26 00:00:00,399,UPI,SUCCESS
TXN001716,SUB00169,2025-01-12 16:00:00,149,UPI,SUCCESS
TXN001717,SUB00275,2025-01-03 14:00:00,499,Retailer,SUCCESS
TXN001718,SUB00292,2025-06-12 20:00:00,199,Card,SUCCESS
TXN001719,SUB00157,2025-05-28 04:00:00,99,Card,FAILED
TXN001720,SUB00341,2025-01-12 20:00:00,499,UPI,SUCCESS
TXN001721,SUB00246,2025-03-11 08:00:00,299,Retailer,FAILED
TXN001722,SUB00942,2025-06-26 18:00:00,199,UPI,FAILED
TXN001723,SUB00136,2025-05-25 02:00:00,499,Wallet,FAILED
TXN001724,SUB00964,2025-05-30 18:00:00,199,Wallet,SUCCESS
TXN001725,SUB00685,2025-05-30 08:00:00,399,Retailer,SUCCESS
TXN001726,SUB00361,2025-03-17 14:00:00,499,Card,FAILED
TXN001727,SUB00921,2025-01-15 09:00:00,249,Wallet,SUCCESS
TXN001728,SUB00129,2025-06-23 03:00:00,249,Wallet,SUCCESS
TXN001729,SUB00237,2025-05-26 08:00:00,299,UPI,SUCCESS
TXN001730,SUB00833,2025-04-09 10:00:00,99,Wallet,SUCCESS
TXN001731,SUB00265,2025-03-20 13:00:00,399,Wallet,SUCCESS
TXN001732,SUB00317,2025-05-13 02:00:00,499,Wallet,FAILED
TXN001733,SUB00326,2025-02-10 10:00:00,149,Retailer,SUCCESS
TXN001734,SUB00389,2025-03-23 00:00:00,299,Card,SUCCESS
TXN001735,SUB00257,2025-03-02 02:00:00,249,Wallet,SUCCESS
TXN001736,SUB00079,2025-03-02 19:00:00,99,Card,SUCCESS
TXN001737,SUB00720,2025-06-05 19:00:00,249,Wallet,SUCCESS
TXN001738,SUB00540,2025-02-26 19:00:00,149,Retailer,SUCCESS
TXN001739,SUB00496,2025-02-03 23:00:00,499,Retailer,FAILED
TXN001740,SUB00125,2025-04-03 08:00:00,499,Card,SUCCESS
TXN001741,SUB00264,2025-01-30 05:00:00,199,UPI,FAILED
TXN001742,SUB00209,2025-05-15 21:00:00,149,Wallet,SUCCESS
TXN001743,SUB00191,2025-03-15 15:00:00,149,Card,SUCCESS
TXN001744,SUB00999,2025-04-27 04:00:00,99,Retailer,SUCCESS
TXN001745,SUB00936,2025-01-18 19:00:00,249,Wallet,SUCCESS
TXN001746,SUB00843,2025-05-03 01:00:00,399,UPI,SUCCESS
TXN001747,SUB00242,2025-02-11 07:00:00,299,Retailer,SUCCESS
TXN001748,SUB00215,2025-02-27 11:00:00,149,UPI,SUCCESS
TXN001749,SUB00544,2025-03-29 16:00:00,149,Retailer,SUCCESS
TXN001750,SUB00365,2025-06-24 17:00:00,499,Card,SUCCESS
TXN001751,SUB00967,2025-02-27 05:00:00,99,Wallet,SUCCESS
TXN001752,SUB00901,2025-01-26 23:00:00,99,Wallet,FAILED
TXN001753,SUB00578,2025-06-30 22:00:00,299,UPI,FAILED
TXN001754,SUB00126,2025-01-26 19:00:00,299,Wallet,SUCCESS
TXN001755,SUB00575,2025-01-31 15:00:00,499,Card,SUCCESS
TXN001756,SUB00139,2025-06-14 00:00:00,249,Wallet,SUCCESS
TXN001757,SUB00206,2025-06-18 18:00:00,399,Wallet,SUCCESS
TXN001758,SUB00193,2025-03-21 06:00:00,149,Wallet,FAILED
TXN001759,SUB00694,2025-04-27 22:00:00,99,Retailer,SUCCESS
TXN001760,SUB00641,2025-01-04 08:00:00,99,Card,SUCCESS
TXN001761,SUB00299,2025-02-07 08:00:00,499,Card,FAILED
TXN001762,SUB00995,2025-01-09 00:00:00,299,UPI,FAILED
TXN001763,SUB00759,2025-04-28 07:00:00,99,Retailer,SUCCESS
TXN001764,SUB00227,2025-02-04 09:00:00,399,Card,SUCCESS
TXN001765,SUB00674,2025-05-13 20:00:00,499,Retailer,SUCCESS
TXN001766,SUB00314,2025-03-07 15:00:00,299,Card,FAILED
TXN001767,SUB00755,2025-01-08 15:00:00,99,Card,SUCCESS
TXN001768,SUB00933,2025-02-12 11:00:00,249,Retailer,FAILED
TXN001769,SUB00080,2025-01-13 04:00:00,199,UPI,FAILED
TXN001770,SUB00516,2025-06-18 05:00:00,249,Card,SUCCESS
TXN001771,SUB00298,2025-06-16 19:00:00,199,Card,SUCCESS
TXN001772,SUB00452,2025-04-09 18:00:00,299,UPI,SUCCESS
TXN001773,SUB00147,2025-05-19 06:00:00,99,UPI,FAILED
TXN001774,SUB00475,2025-05-07 16:00:00,299,Wallet,SUCCESS
TXN001775,SUB00437,2025-04-14 11:00:00,499,UPI,SUCCESS
TXN001776,SUB00901,2025-05-17 01:00:00,99,Wallet,SUCCESS
TXN001777,SUB00304,2025-01-06 04:00:00,249,Retailer,SUCCESS
TXN001778,SUB00061,2025-01-30 21:00:00,499,Card,SUCCESS
TXN001779,SUB00100,2025-04-10 04:00:00,199,Retailer,SUCCESS
TXN001780,SUB00095,2025-01-07 01:00:00,99,Card,SUCCESS
TXN001781,SUB00881,2025-04-16 17:00:00,199,Retailer,SUCCESS
TXN001782,SUB00245,2025-05-30 15:00:00,399,Card,FAILED
TXN001783,SUB00277,2025-04-26 20:00:00,499,UPI,FAILED
TXN001784,SUB00710,2025-05-20 08:00:00,499,Wallet,FAILED
TXN001785,SUB00077,2025-04-10 07:00:00,499,UPI,SUCCESS
TXN001786,SUB00110,2025-02-14 18:00:00,499,UPI,FAILED
TXN001787,SUB00163,2025-02-19 13:00:00,149,Retailer,SUCCESS
TXN001788,SUB00339,2025-01-29 02:00:00,149,UPI,FAILED
TXN001789,SUB00892,2025-02-22 23:00:00,99,UPI,SUCCESS
TXN001790,SUB00390,2025-02-09 07:00:00,249,UPI,SUCCESS
TXN001791,SUB00038,2025-04-09 14:00:00,399,Wallet,FAILED
TXN001792,SUB00741,2025-02-14 21:00:00,199,Card,SUCCESS
TXN001793,SUB00590,2025-02-10 10:00:00,199,Retailer,SUCCESS
TXN001794,SUB00977,2025-06-30 21:00:00,199,Retailer,SUCCESS
TXN001795,SUB00228,2025-01-20 13:00:00,299,UPI,SUCCESS
TXN001796,SUB00380,2025-04-01 19:00:00,499,UPI,SUCCESS
TXN001797,SUB00395,2025-03-28 07:00:00,199,Wallet,SUCCESS
TXN001798,SUB00854,2025-02-22 14:00:00,149,Wallet,SUCCESS
TXN001799,SUB00435,2025-04-26 12:00:00,399,Card,SUCCESS
TXN001800,SUB00420,2025-06-28 15:00:00,249,UPI,SUCCESS
TXN001801,SUB00312,2025-06-14 14:00:00,299,UPI,SUCCESS
TXN001802,SUB00825,2025-04-02 10:00:00,149,Card,SUCCESS
TXN001803,SUB00742,2025-02-13 22:00:00,99,Wallet,FAILED
TXN001804,SUB00801,2025-04-20 08:00:00,149,Wallet,SUCCESS
TXN001805,SUB00619,2025-04-26 17:00:00,99,Retailer,SUCCESS
TXN001806,SUB00235,2025-05-04 02:00:00,299,Retailer,SUCCESS
TXN001807,SUB00712,2025-06-15 06:00:00,199,Retailer,SUCCESS
TXN001808,SUB00071,2025-01-28 13:00:00,99,UPI,SUCCESS
TXN001809,SUB00390,2025-03-29 07:00:00,299,Wallet,SUCCESS
TXN001810,SUB00950,2025-01-24 03:00:00,499,Wallet,SUCCESS
TXN001811,SUB00832,2025-02-16 08:00:00,99,UPI,SUCCESS
TXN001812,SUB00024,2025-06-23 23:00:00,199,Card,FAILED
TXN001813,SUB00477,2025-06-06 01:00:00,399,Retailer,FAILED
TXN001814,SUB00028,2025-05-16 16:00:00,149,Wallet,FAILED
TXN001815,SUB00736,2025-04-05 11:00:00,299,Card,SUCCESS
TXN001816,SUB00268,2025-03-24 08:00:00,399,Retailer,SUCCESS
TXN001817,SUB00784,2025-06-06 14:00:00,299,Retailer,SUCCESS
TXN001818,SUB00137,2025-03-31 23:00:00,199,Card,FAILED
TXN001819,SUB00595,2025-06-15 01:00:00,399,Wallet,SUCCESS
TXN001820,SUB00394,2025-05-16 05:00:00,499,Retailer,SUCCESS
TXN001821,SUB00414,2025-05-12 08:00:00,299,Retailer,FAILED
TXN001822,SUB00541,2025-03-25 01:00:00,499,Retailer,FAILED
TXN001823,SUB00883,2025-06-14 13:00:00,499,Retailer,SUCCESS
TXN001824,SUB00782,2025-03-23 07:00:00,99,UPI,SUCCESS
TXN001825,SUB00543,2025-01-02 17:00:00,499,Retailer,SUCCESS
TXN001826,SUB00535,2025-06-22 19:00:00,199,Wallet,SUCCESS
TXN001827,SUB00111,2025-06-04 07:00:00,399,Card,SUCCESS
TXN001828,SUB00423,2025-05-04 02:00:00,399,Card,SUCCESS
TXN001829,SUB00345,2025-02-13 06:00:00,249,UPI,SUCCESS
TXN001830,SUB00899,2025-01-03 23:00:00,149,Wallet,FAILED
TXN001831,SUB00657,2025-04-09 06:00:00,199,UPI,FAILED
TXN001832,SUB00868,2025-05-05 11:00:00,249,UPI,SUCCESS
TXN001833,SUB00209,2025-02-16 01:00:00,299,Card,SUCCESS
TXN001834,SUB00079,2025-02-26 21:00:00,399,UPI,SUCCESS
TXN001835,SUB00296,2025-03-21 13:00:00,199,UPI,FAILED
TXN001836,SUB00981,2025-05-04 05:00:00,399,Wallet,SUCCESS
TXN001837,SUB00674,2025-01-15 06:00:00,249,Retailer,SUCCESS
TXN001838,SUB00544,2025-01-04 12:00:00,299,Card,SUCCESS
TXN001839,SUB00727,2025-05-15 18:00:00,199,UPI,SUCCESS
TXN001840,SUB00984,2025-01-24 14:00:00,99,Card,SUCCESS
TXN001841,SUB00769,2025-03-05 22:00:00,249,UPI,FAILED
TXN001842,SUB00471,2025-01-26 16:00:00,199,Retailer,SUCCESS
TXN001843,SUB00606,2025-01-15 17:00:00,249,Retailer,FAILED
TXN001844,SUB00240,2025-05-02 06:00:00,399,UPI,SUCCESS
TXN001845,SUB00822,2025-05-27 04:00:00,249,Wallet,FAILED
TXN001846,SUB00174,2025-05-06 09:00:00,249,UPI,SUCCESS
TXN001847,SUB00045,2025-01-05 12:00:00,399,Retailer,SUCCESS
TXN001848,SUB00300,2025-01-14 00:00:00,299,Retailer,SUCCESS
TXN001849,SUB00065,2025-05-12 06:00:00,149,Wallet,FAILED
TXN001850,SUB00692,2025-06-26 12:00:00,249,UPI,FAILED
TXN001851,SUB00009,2025-04-07 03:00:00,99,Wallet,SUCCESS
TXN001852,SUB00831,2025-04-27 01:00:00,99,Retailer,SUCCESS
TXN001853,SUB00850,2025-01-06 03:00:00,99,Card,SUCCESS
TXN001854,SUB00136,2025-01-30 05:00:00,399,Retailer,FAILED
TXN001855,SUB00849,2025-02-25 19:00:00,99,Wallet,SUCCESS
