cdr_id,subscriber_id,call_timestamp,call_type,duration_seconds,tower_circle,network_type,ingestion_batch
CDR000280,SUB00240,2025-03-09 20:04:00,SMS,347,UP East,5G,BATCH_3
CDR000281,SUB00081,2025-03-12 07:06:00,Voice,302,Madhya Pradesh,3G,BATCH_3
CDR000282,SUB00202,2025-06-22 10:16:00,SMS,3062,Maharashtra,4G,BATCH_1
CDR000283,SUB00142,2025-05-20 08:00:00,SMS,1164,Madhya Pradesh,4G,BATCH_2
CDR000284,SUB00776,2025-06-17 00:30:00,Data,2109,Kerala,4G,BATCH_1
CDR000285,SUB00768,2025-02-23 15:14:00,Data,2414,Jammu & Kashmir,4G,BATCH_3
CDR000286,SUB00349,2025-01-22 10:54:00,Voice,1766,Bihar,3G,BATCH_2
CDR000287,SUB00572,2025-01-08 11:08:00,Data,3588,Kerala,4G,BATCH_3
CDR000287,SUB00572,2025-01-08 11:08:00,Data,3588,Kerala,4G,BATCH_4
CDR000288,SUB00830,2025-06-18 11:21:00,Voice,1726,Bihar,5G,BATCH_2
CDR000289,SUB00708,2025-05-18 09:20:00,Data,105,Himachal Pradesh,3G,BATCH_1
CDR000290,SUB00976,2025-03-26 18:40:00,Data,2499,Himachal Pradesh,4G,BATCH_2
CDR000291,SUB00401,2025-01-17 17:24:00,Voice,1954,Tamil Nadu,4G,BATCH_3
CDR000292,SUB00655,2025-03-19 02:10:00,Voice,2774,Jammu & Kashmir,3G,BATCH_1
CDR000293,SUB00618,2025-05-06 00:11:00,Voice,294,West Bengal,4G,BATCH_1
CDR000294,SUB00676,2025-05-15 02:29:00,Voice,1519,North East,3G,BATCH_1
CDR000295,SUB00932,2025-04-16 12:10:00,Voice,538,Jammu & Kashmir,4G,BATCH_2
CDR000296,SUB00399,2025-02-22 04:55:00,Voice,1278,Bihar,5G,BATCH_3
CDR000297,SUB00619,2025-05-28 09:37:00,Voice,2068,Maharashtra,4G,BATCH_2
CDR000298,SUB00147,2025-04-25 02:52:00,SMS,2487,Gujarat,5G,BATCH_2
CDR000299,SUB00901,2025-05-06 14:29:00,Data,170,Karnataka,4G,BATCH_3
CDR000300,SUB00468,2025-03-30 22:53:00,Data,3255,UP East,4G,BATCH_3
CDR000301,SUB00871,2025-02-14 13:15:00,Voice,2540,Bihar,4G,BATCH_2
CDR000302,SUB00188,2025-06-28 18:06:00,SMS,2871,Delhi,3G,BATCH_1
CDR000303,SUB00644,2025-05-18 09:42:00,Voice,2869,Haryana,4G,BATCH_2
CDR000304,SUB00567,2025-02-01 11:04:00,Voice,2076,UP West,4G,BATCH_2
CDR000305,SUB00213,2025-05-10 01:29:00,Voice,309,Telangana,5G,BATCH_3
CDR000306,SUB00391,2025-03-29 23:25:00,Voice,1634,Delhi,3G,BATCH_2
CDR000307,SUB00940,2025-02-04 10:42:00,Data,1911,Assam,4G,BATCH_1
CDR000308,SUB00673,2025-03-04 22:28:00,Voice,1938,Rajasthan,3G,BATCH_1
CDR000309,SUB00622,2025-01-26 05:18:00,Voice,2199,West Bengal,3G,BATCH_1
CDR000310,SUB00012,2025-06-23 08:09:00,SMS,1476,Punjab,3G,BATCH_3
CDR000310,SUB00012,2025-06-23 08:09:00,SMS,1476,Punjab,3G,BATCH_4
CDR000311,SUB00692,2025-05-17 06:28:00,Data,205,Telangana,5G,BATCH_3
CDR000312,SUB00676,2025-01-27 12:44:00,SMS,1828,Delhi,5G,BATCH_1
CDR000312,SUB00676,2025-01-27 12:44:00,SMS,1828,Delhi,5G,BATCH_4
CDR000313,SUB00387,2025-02-21 07:23:00,Voice,829,Karnataka,3G,BATCH_2
CDR000313,SUB00387,2025-02-21 07:23:00,Voice,829,Karnataka,3G,BATCH_4
CDR000314,SUB00015,2025-03-28 06:43:00,Data,268,Gujarat,3G,BATCH_3
CDR000315,SUB00172,2025-01-12 13:32:00,Voice,3350,UP West,4G,BATCH_3
CDR000316,SUB00640,2025-02-23 17:25:00,SMS,504,Gujarat,3G,BATCH_1
CDR000317,SUB00178,2025-01-04 12:41:00,SMS,59,West Bengal,3G,BATCH_2
CDR000318,SUB00674,2025-03-13 20:39:00,SMS,189,Karnataka,3G,BATCH_2
CDR000319,SUB00614,2025-05-08 03:45:00,Data,3251,Himachal Pradesh,3G,BATCH_2
CDR000320,SUB00615,2025-03-25 20:44:00,SMS,2786,Kerala,4G,BATCH_1
CDR000321,SUB00906,2025-06-26 10:54:00,Data,1984,Karnataka,4G,BATCH_1
CDR000322,SUB00600,2025-04-25 12:32:00,Data,3048,Gujarat,5G,BATCH_3
CDR000323,SUB00014,2025-03-01 00:39:00,Voice,1275,Gujarat,5G,BATCH_2
CDR000324,SUB00635,2025-01-21 01:08:00,SMS,2052,UP East,3G,BATCH_1
CDR000325,SUB00658,2025-01-10 07:59:00,Data,2459,Odisha,5G,BATCH_2
CDR000326,SUB00326,2025-06-14 01:33:00,SMS,2664,UP East,3G,BATCH_1
CDR000327,SUB00340,2025-03-29 07:13:00,Data,231,Maharashtra,3G,BATCH_3
CDR000328,SUB00228,2025-06-05 12:33:00,SMS,761,Odisha,5G,BATCH_1
CDR000329,SUB00504,2025-01-18 06:03:00,Data,589,Haryana,3G,BATCH_1
CDR000330,SUB00563,2025-02-22 07:32:00,Voice,1755,Odisha,4G,BATCH_1
CDR000331,SUB00251,2025-04-19 05:38:00,Voice,1251,UP East,5G,BATCH_2
CDR000332,SUB00207,2025-03-11 15:05:00,SMS,1641,West Bengal,3G,BATCH_2
CDR000333,SUB00518,2025-06-06 23:27:00,Voice,3367,Assam,3G,BATCH_2
CDR000334,SUB00086,2025-03-18 19:34:00,Voice,2274,Punjab,4G,BATCH_2
CDR000335,SUB00465,2025-03-14 12:35:00,Data,1979,Karnataka,4G,BATCH_1
CDR000336,SUB00201,2025-02-09 06:00:00,Voice,3539,North East,5G,BATCH_3
CDR000337,SUB00415,2025-04-17 12:47:00,SMS,1583,Assam,4G,BATCH_3
CDR000338,SUB00073,2025-04-15 01:58:00,Voice,1586,Himachal Pradesh,3G,BATCH_1
CDR000339,SUB00981,2025-03-07 23:22:00,Data,2914,Assam,5G,BATCH_3
CDR000340,SUB00060,2025-06-16 12:59:00,SMS,3023,Gujarat,3G,BATCH_2
CDR000340,SUB00060,2025-06-16 12:59:00,SMS,3023,Gujarat,3G,BATCH_4
CDR000341,SUB00833,2025-04-03 20:45:00,Data,125,Maharashtra,5G,BATCH_1
CDR000342,SUB00467,2025-06-24 04:16:00,Voice,2476,Himachal Pradesh,5G,BATCH_1
CDR000342,SUB00467,2025-06-24 04:16:00,Voice,2476,Himachal Pradesh,5G,BATCH_4
CDR000343,SUB00790,2025-01-24 20:45:00,SMS,1638,Himachal Pradesh,3G,BATCH_3
CDR000344,SUB00898,2025-04-19 05:53:00,SMS,1045,UP East,5G,BATCH_3
CDR000345,SUB00392,2025-05-31 09:46:00,SMS,3092,Karnataka,3G,BATCH_3
CDR000346,SUB00817,2025-03-30 04:17:00,Data,868,West Bengal,5G,BATCH_2
CDR000346,SUB00817,2025-03-30 04:17:00,Data,868,West Bengal,5G,BATCH_4
CDR000347,SUB00173,2025-05-06 00:06:00,Voice,3179,Bihar,5G,BATCH_2
CDR000348,SUB00751,2025-04-21 05:11:00,SMS,773,Kerala,3G,BATCH_2
CDR000349,SUB00972,2025-01-29 14:36:00,Voice,770,Haryana,3G,BATCH_3
CDR000350,SUB00778,2025-02-19 08:57:00,SMS,1815,Telangana,5G,BATCH_1
CDR000351,SUB00171,2025-01-21 09:05:00,SMS,520,Rajasthan,3G,BATCH_2
CDR000351,SUB00171,2025-01-21 09:05:00,SMS,520,Rajasthan,3G,BATCH_4
CDR000352,SUB00241,2025-05-03 15:43:00,Voice,48,Delhi,4G,BATCH_1
CDR000353,SUB00809,2025-01-11 03:13:00,Data,3253,Mumbai,4G,BATCH_3
CDR000354,SUB00986,2025-03-10 15:30:00,SMS,2485,Bihar,4G,BATCH_2
CDR000355,SUB00352,2025-03-22 07:23:00,Data,1642,West Bengal,5G,BATCH_1
CDR000356,SUB00895,2025-03-26 03:00:00,SMS,3575,West Bengal,5G,BATCH_1
CDR000356,SUB00895,2025-03-26 03:00:00,SMS,3575,West Bengal,5G,BATCH_4
CDR000357,SUB00126,2025-05-16 08:44:00,Voice,1519,Odisha,5G,BATCH_3
CDR000358,SUB00487,2025-05-12 13:42:00,Voice,22,Telangana,4G,BATCH_1
CDR000359,SUB00895,2025-01-12 23:20:00,Data,1829,Gujarat,5G,BATCH_2
CDR000360,SUB00628,2025-01-21 11:27:00,SMS,2706,Tamil Nadu,5G,BATCH_2
CDR000361,SUB00200,2025-02-06 16:56:00,Data,3224,North East,3G,BATCH_1
CDR000362,SUB00090,2025-03-19 21:35:00,SMS,698,Odisha,3G,BATCH_2
CDR000363,SUB00247,2025-03-04 06:10:00,Data,2876,Karnataka,3G,BATCH_2
CDR000364,SUB00030,2025-02-11 10:57:00,SMS,3148,Rajasthan,3G,BATCH_3
CDR000365,SUB00488,2025-06-21 03:42:00,Voice,2199,Telangana,5G,BATCH_2
CDR000366,SUB00709,2025-03-27 07:59:00,Data,3148,Andhra Pradesh,3G,BATCH_3
CDR000367,SUB00933,2025-04-08 20:41:00,Data,3516,Bihar,3G,BATCH_1
CDR000368,SUB00298,2025-01-23 03:05:00,SMS,3043,Himachal Pradesh,3G,BATCH_3
CDR000369,SUB00587,2025-04-05 04:54:00,SMS,1567,Himachal Pradesh,5G,BATCH_1
CDR000370,SUB00605,2025-05-18 06:54:00,SMS,1745,UP West,4G,BATCH_3
CDR000371,SUB00130,2025-05-14 21:38:00,Data,919,Tamil Nadu,4G,BATCH_1
CDR000372,SUB00472,2025-03-22 04:52:00,SMS,3439,Gujarat,4G,BATCH_3
CDR000373,SUB00616,2025-03-14 04:47:00,Data,3488,Delhi,5G,BATCH_2
CDR000374,SUB00706,2025-02-01 08:54:00,Data,2360,Assam,5G,BATCH_1
CDR000375,SUB00722,2025-04-07 01:51:00,SMS,635,Haryana,5G,BATCH_1
CDR000376,SUB00054,2025-02-15 15:46:00,SMS,1235,Maharashtra,3G,BATCH_1
CDR000377,SUB00346,2025-04-19 21:30:00,SMS,3113,West Bengal,4G,BATCH_1
CDR000378,SUB00290,2025-03-14 22:59:00,Voice,2881,Jammu & Kashmir,4G,BATCH_1
CDR000379,SUB00771,2025-05-29 01:54:00,Data,1255,Odisha,5G,BATCH_1
CDR000380,SUB00453,2025-06-28 15:18:00,Voice,869,Haryana,5G,BATCH_1
CDR000381,SUB00010,2025-04-03 23:54:00,Data,427,Maharashtra,3G,BATCH_2
CDR000382,SUB00438,2025-06-23 05:59:00,Voice,403,Madhya Pradesh,4G,BATCH_1
CDR000383,SUB00121,2025-05-12 20:21:00,Data,1786,Kerala,5G,BATCH_3
CDR000384,SUB00035,2025-01-31 07:25:00,SMS,1249,Andhra Pradesh,3G,BATCH_3
CDR000385,SUB00795,2025-06-27 21:42:00,Voice,3195,Odisha,5G,BATCH_2
CDR000386,SUB00669,2025-04-24 11:00:00,Voice,487,Karnataka,3G,BATCH_2
CDR000387,SUB00931,2025-05-11 07:01:00,Data,2356,Himachal Pradesh,4G,BATCH_2
CDR000388,SUB00097,2025-06-01 05:24:00,SMS,2650,Bihar,4G,BATCH_3
CDR000389,SUB00334,2025-01-17 22:58:00,Data,767,West Bengal,5G,BATCH_1
CDR000390,SUB00838,2025-05-18 16:31:00,Voice,2135,Himachal Pradesh,5G,BATCH_3
CDR000391,SUB00668,2025-02-01 06:42:00,Voice,750,Andhra Pradesh,5G,BATCH_1
CDR000391,SUB00668,2025-02-01 06:42:00,Voice,750,Andhra Pradesh,5G,BATCH_4
CDR000392,SUB00458,2025-03-22 03:02:00,Voice,2365,Haryana,5G,BATCH_1
CDR000393,SUB00263,2025-01-09 02:07:00,Data,1232,Madhya Pradesh,5G,BATCH_1
CDR000394,SUB00968,2025-06-18 00:15:00,SMS,199,North East,4G,BATCH_3
CDR000395,SUB00144,2025-05-28 15:44:00,SMS,2150,Madhya Pradesh,5G,BATCH_3
CDR000396,SUB00705,2025-01-26 21:52:00,Voice,981,Delhi,3G,BATCH_1
CDR000397,SUB00853,2025-02-25 04:38:00,Data,894,Himachal Pradesh,4G,BATCH_2
CDR000398,SUB00638,2025-04-19 02:35:00,SMS,1077,West Bengal,5G,BATCH_1
CDR000399,SUB00086,2025-03-07 21:27:00,Data,596,Jammu & Kashmir,3G,BATCH_1
CDR000400,SUB00276,2025-06-12 22:41:00,Voice,2936,Madhya Pradesh,5G,BATCH_3
CDR000401,SUB00524,2025-06-04 05:26:00,Voice,1305,Bihar,4G,BATCH_1
CDR000402,SUB00254,2025-01-20 08:07:00,Data,460,Maharashtra,5G,BATCH_2
CDR000403,SUB00656,2025-01-23 11:58:00,SMS,3196,Rajasthan,3G,BATCH_1
CDR000404,SUB00101,2025-04-07 07:24:00,Voice,3216,Tamil Nadu,3G,BATCH_3
CDR000405,SUB00314,2025-05-31 15:06:00,Data,1439,Himachal Pradesh,4G,BATCH_3
CDR000406,SUB00102,2025-01-13 05:20:00,SMS,750,Madhya Pradesh,5G,BATCH_3
CDR000407,SUB00545,2025-05-22 19:56:00,SMS,1963,Himachal Pradesh,3G,BATCH_2
CDR000407,SUB00545,2025-05-22 19:56:00,SMS,1963,Himachal Pradesh,3G,BATCH_4
CDR000408,SUB00526,2025-02-09 21:08:00,Voice,1561,Himachal Pradesh,5G,BATCH_2
CDR000409,SUB00743,2025-06-13 11:45:00,Voice,2787,Andhra Pradesh,4G,BATCH_3
CDR000410,SUB00450,2025-04-01 14:32:00,SMS,1139,Bihar,5G,BATCH_3
CDR000411,SUB00834,2025-02-28 09:40:00,Voice,1261,Bihar,4G,BATCH_1
CDR000412,SUB00079,2025-03-03 02:10:00,Data,245,Karnataka,5G,BATCH_2
CDR000413,SUB00505,2025-01-03 13:43:00,Data,3003,Kerala,4G,BATCH_2
CDR000414,SUB00694,2025-05-17 22:07:00,SMS,66,Andhra Pradesh,3G,BATCH_3
CDR000414,SUB00694,2025-05-17 22:07:00,SMS,66,Andhra Pradesh,3G,BATCH_4
CDR000415,SUB00436,2025-06-29 17:47:00,SMS,1010,Maharashtra,5G,BATCH_3
CDR000416,SUB00622,2025-04-25 05:43:00,Data,931,Punjab,3G,BATCH_2
CDR000417,SUB00527,2025-04-01 01:27:00,SMS,1562,Punjab,4G,BATCH_1
CDR000418,SUB00696,2025-03-05 17:54:00,Voice,1198,UP East,4G,BATCH_2
CDR000419,SUB00003,2025-06-11 18:25:00,Voice,1258,Telangana,5G,BATCH_1
CDR000420,SUB00914,2025-06-08 15:03:00,SMS,34,Andhra Pradesh,4G,BATCH_2
CDR000421,SUB00110,2025-01-02 11:56:00,Data,772,West Bengal,4G,BATCH_1
CDR000422,SUB00504,2025-02-20 02:33:00,Data,639,Bihar,3G,BATCH_2
CDR000422,SUB00504,2025-02-20 02:33:00,Data,639,Bihar,3G,BATCH_4
CDR000423,SUB00788,2025-06-18 08:14:00,SMS,1629,Madhya Pradesh,4G,BATCH_2
CDR000424,SUB00187,2025-05-18 08:06:00,SMS,2698,Odisha,3G,BATCH_1
CDR000425,SUB00445,2025-01-02 11:56:00,Data,822,Tamil Nadu,3G,BATCH_2
CDR000425,SUB00445,2025-01-02 11:56:00,Data,822,Tamil Nadu,3G,BATCH_4
CDR000426,SUB00405,2025-04-18 23:21:00,Voice,666,Maharashtra,3G,BATCH_2
CDR000427,SUB00273,2025-01-31 13:31:00,Data,2039,Maharashtra,5G,BATCH_1
CDR000428,SUB00783,2025-04-13 16:46:00,Data,3463,West Bengal,3G,BATCH_1
CDR000429,SUB00812,2025-01-06 04:09:00,SMS,2058,Mumbai,5G,BATCH_1
CDR000430,SUB00850,2025-03-29 13:38:00,Data,42,Bihar,4G,BATCH_2
CDR000431,SUB00085,2025-04-20 07:39:00,Voice,2997,North East,3G,BATCH_1
CDR000432,SUB00118,2025-03-09 22:15:00,Data,3371,Bihar,3G,BATCH_2
CDR000433,SUB00830,2025-01-27 22:46:00,Data,2513,Punjab,3G,BATCH_3
CDR000434,SUB00153,2025-02-28 03:08:00,SMS,167,Rajasthan,3G,BATCH_1
CDR000435,SUB00632,2025-02-21 02:55:00,Voice,1567,Bihar,5G,BATCH_2
CDR000436,SUB00237,2025-02-26 10:27:00,SMS,261,North East,4G,BATCH_3
CDR000437,SUB00113,2025-03-10 11:17:00,SMS,2924,Bihar,3G,BATCH_2
CDR000438,SUB00187,2025-01-11 00:03:00,Data,3060,UP West,3G,BATCH_2
CDR000439,SUB00931,2025-06-05 03:27:00,Voice,1043,Assam,4G,BATCH_2
CDR000440,SUB00100,2025-06-21 00:43:00,Data,3165,Kerala,4G,BATCH_2
CDR000441,SUB00371,2025-05-31 16:38:00,SMS,985,Telangana,4G,BATCH_1
CDR000442,SUB00090,2025-01-28 04:40:00,Data,2475,Tamil Nadu,3G,BATCH_3
CDR000443,SUB00906,2025-06-17 06:12:00,Data,1835,Tamil Nadu,3G,BATCH_3
CDR000444,SUB00309,2025-05-02 06:34:00,Data,639,Delhi,3G,BATCH_1
CDR000445,SUB00729,2025-03-06 17:22:00,SMS,1846,Telangana,5G,BATCH_1
CDR000446,SUB00070,2025-05-04 13:33:00,Data,3249,Mumbai,3G,BATCH_3
CDR000447,SUB00991,2025-02-03 09:02:00,Data,259,Haryana,5G,BATCH_2
CDR000448,SUB00546,2025-05-12 02:10:00,SMS,3084,North East,4G,BATCH_3
CDR000449,SUB00411,2025-06-05 08:13:00,Voice,24,Punjab,5G,BATCH_1
CDR000450,SUB00010,2025-05-12 14:32:00,Data,2961,North East,4G,BATCH_2
CDR000451,SUB00304,2025-03-10 17:07:00,Voice,927,Delhi,5G,BATCH_1
CDR000452,SUB00655,2025-02-07 08:59:00,Voice,1117,Delhi,5G,BATCH_1
CDR000453,SUB00216,2025-05-17 03:00:00,Data,1433,Telangana,5G,BATCH_2
CDR000454,SUB00970,2025-06-30 17:16:00,Data,557,Bihar,5G,BATCH_2
CDR000455,SUB00059,2025-06-10 00:52:00,SMS,908,Rajasthan,3G,BATCH_2
CDR000456,SUB00551,2025-06-18 18:06:00,Data,3064,West Bengal,5G,BATCH_2
CDR000457,SUB00650,2025-06-04 17:13:00,SMS,913,UP West,4G,BATCH_1
CDR000458,SUB00828,2025-04-12 04:28:00,Voice,2999,Bihar,4G,BATCH_1
CDR000459,SUB00096,2025-05-07 05:29:00,Voice,3350,Punjab,3G,BATCH_3
CDR000460,SUB00747,2025-02-16 20:18:00,Voice,1280,Punjab,3G,BATCH_2
CDR000461,SUB00193,2025-01-18 04:04:00,SMS,1014,Odisha,5G,BATCH_2
CDR000462,SUB00540,2025-02-05 23:48:00,Voice,2481,Tamil Nadu,4G,BATCH_2
CDR000462,SUB00540,2025-02-05 23:48:00,Voice,2481,Tamil Nadu,4G,BATCH_4
CDR000463,SUB00847,2025-01-04 20:59:00,Voice,551,Gujarat,3G,BATCH_2
CDR000464,SUB00643,2025-06-03 00:50:00,Voice,3252,Tamil Nadu,5G,BATCH_3
CDR000465,SUB00874,2025-01-22 06:08:00,SMS,3121,Himachal Pradesh,4G,BATCH_1
CDR000466,SUB00491,2025-02-09 07:03:00,Data,2844,Rajasthan,5G,BATCH_3
CDR000467,SUB00845,2025-01-12 03:34:00,SMS,430,North East,4G,BATCH_1
CDR000467,SUB00845,2025-01-12 03:34:00,SMS,430,North East,4G,BATCH_4
CDR000468,SUB00230,2025-01-07 07:27:00,SMS,613,Madhya Pradesh,5G,BATCH_2
CDR000469,SUB00901,2025-06-25 12:43:00,Data,3380,Tamil Nadu,4G,BATCH_1
CDR000470,SUB00230,2025-01-27 09:22:00,Voice,2531,UP West,3G,BATCH_2
CDR000471,SUB00942,2025-01-22 01:38:00,Voice,739,Bihar,5G,BATCH_2
CDR000472,SUB00696,2025-04-19 04:57:00,Data,2824,UP East,5G,BATCH_2
CDR000473,SUB00107,2025-03-11 15:42:00,SMS,1097,Karnataka,3G,BATCH_1
CDR000474,SUB00151,2025-03-23 04:24:00,SMS,2964,Assam,3G,BATCH_1
CDR000475,SUB00983,2025-03-13 04:05:00,SMS,532,Punjab,4G,BATCH_2
CDR000476,SUB00435,2025-05-04 22:26:00,Data,3260,Telangana,4G,BATCH_1
CDR000477,SUB00670,2025-03-04 12:26:00,Data,2046,Jammu & Kashmir,5G,BATCH_2
CDR000478,SUB00842,2025-02-28 12:05:00,Data,2938,Bihar,5G,BATCH_3
CDR000479,SUB00831,2025-02-26 22:05:00,Voice,1491,Mumbai,3G,BATCH_1
CDR000480,SUB00486,2025-02-04 03:03:00,SMS,1488,Kerala,4G,BATCH_2
CDR000481,SUB00874,2025-05-22 13:15:00,Voice,3400,Gujarat,3G,BATCH_3
CDR000482,SUB00986,2025-06-28 22:09:00,SMS,3012,Mumbai,5G,BATCH_2
CDR000483,SUB00719,2025-01-28 21:37:00,Voice,1963,Andhra Pradesh,3G,BATCH_1
CDR000484,SUB00145,2025-01-21 07:04:00,Voice,2341,Bihar,3G,BATCH_1
CDR000485,SUB00144,2025-05-16 22:19:00,SMS,1695,UP West,4G,BATCH_3
CDR000486,SUB00294,2025-01-29 04:03:00,Data,141,Andhra Pradesh,3G,BATCH_3
CDR000487,SUB00406,2025-04-19 21:56:00,SMS,2279,Rajasthan,5G,BATCH_3
CDR000488,SUB00233,2025-04-19 05:17:00,Voice,2146,West Bengal,3G,BATCH_3
CDR000489,SUB00634,2025-01-15 07:25:00,Voice,3378,Jammu & Kashmir,5G,BATCH_1
CDR000490,SUB00480,2025-05-03 10:41:00,Data,1669,West Bengal,3G,BATCH_1
CDR000491,SUB00663,2025-04-19 06:17:00,Voice,437,Karnataka,4G,BATCH_3
CDR000492,SUB00344,2025-01-08 07:18:00,Voice,2228,Tamil Nadu,3G,BATCH_1
CDR000493,SUB00775,2025-03-21 06:35:00,Voice,2624,Delhi,3G,BATCH_2
CDR000494,SUB00584,2025-05-25 01:36:00,SMS,197,Delhi,4G,BATCH_1
CDR000495,SUB00009,2025-04-02 09:25:00,Data,808,UP West,4G,BATCH_3
CDR000496,SUB00133,2025-06-29 21:06:00,SMS,1678,North East,3G,BATCH_3
CDR000497,SUB00154,2025-01-07 18:50:00,SMS,1963,Himachal Pradesh,3G,BATCH_2
CDR000498,SUB00699,2025-04-29 02:56:00,Data,392,Gujarat,3G,BATCH_3
CDR000499,SUB00788,2025-02-11 16:33:00,Data,2503,Telangana,5G,BATCH_2
CDR000500,SUB00135,2025-03-28 09:23:00,Data,3515,Bihar,3G,BATCH_3
CDR000501,SUB00397,2025-03-03 06:39:00,Data,317,Kerala,5G,BATCH_3
CDR000502,SUB00100,2025-01-04 04:49:00,SMS,2251,Karnataka,4G,BATCH_1
CDR000503,SUB00174,2025-03-17 05:04:00,SMS,2371,Madhya Pradesh,4G,BATCH_1
CDR000504,SUB00728,2025-04-28 08:30:00,SMS,3135,Odisha,5G,BATCH_1
CDR000505,SUB00996,2025-05-26 15:02:00,SMS,3528,UP East,4G,BATCH_2
CDR000506,SUB00940,2025-06-24 04:28:00,SMS,2109,Andhra Pradesh,4G,BATCH_2
CDR000507,SUB00424,2025-05-10 14:16:00,Data,184,Andhra Pradesh,5G,BATCH_1
CDR000508,SUB00251,2025-06-29 17:00:00,Voice,3504,Tamil Nadu,4G,BATCH_2
CDR000509,SUB00409,2025-01-19 07:24:00,SMS,2750,Karnataka,4G,BATCH_2
CDR000510,SUB00548,2025-04-30 03:05:00,Voice,3007,Tamil Nadu,4G,BATCH_2
CDR000511,SUB00337,2025-01-17 10:21:00,Data,2001,Haryana,5G,BATCH_3
CDR000512,SUB00286,2025-04-27 01:34:00,Voice,1934,Kerala,5G,BATCH_1
CDR000513,SUB00033,2025-06-03 12:03:00,SMS,3244,Bihar,4G,BATCH_1
CDR000514,SUB00889,2025-01-06 21:27:00,SMS,1042,Telangana,3G,BATCH_1
CDR000515,SUB00281,2025-04-14 02:19:00,Data,1859,Bihar,5G,BATCH_1
CDR000516,SUB00266,2025-02-17 01:05:00,SMS,1410,UP East,3G,BATCH_1
CDR000517,SUB00430,2025-05-04 15:34:00,Data,3220,Punjab,5G,BATCH_2
CDR000518,SUB00710,2025-05-27 12:52:00,Voice,2307,Andhra Pradesh,3G,BATCH_1
CDR000519,SUB00593,2025-06-07 04:20:00,Data,3383,UP West,3G,BATCH_1
CDR000520,SUB00957,2025-02-07 15:55:00,SMS,475,Maharashtra,4G,BATCH_2
CDR000521,SUB00004,2025-04-26 04:40:00,SMS,2627,Himachal Pradesh,3G,BATCH_1
CDR000522,SUB00193,2025-04-18 22:34:00,Voice,2471,West Bengal,3G,BATCH_2
CDR000523,SUB00196,2025-06-23 18:00:00,SMS,3343,Madhya Pradesh,3G,BATCH_2
CDR000524,SUB00515,2025-02-01 22:31:00,Data,1877,Bihar,4G,BATCH_2
CDR000525,SUB00556,2025-04-20 16:48:00,SMS,474,Punjab,4G,BATCH_2
CDR000526,SUB00567,2025-06-02 05:34:00,SMS,1572,UP East,5G,BATCH_3
CDR000527,SUB00650,2025-03-14 22:39:00,Voice,368,Tamil Nadu,3G,BATCH_3
CDR000527,SUB00650,2025-03-14 22:39:00,Voice,368,Tamil Nadu,3G,BATCH_4
CDR000528,SUB00955,2025-04-16 03:31:00,Data,3089,Andhra Pradesh,5G,BATCH_1
CDR000529,SUB00516,2025-05-29 01:42:00,SMS,3498,Bihar,3G,BATCH_1
CDR000530,SUB00565,2025-04-08 03:12:00,SMS,519,Madhya Pradesh,4G,BATCH_2
CDR000531,SUB00661,2025-06-30 23:25:00,Voice,1544,Gujarat,5G,BATCH_2
CDR000532,SUB00675,2025-03-09 09:53:00,SMS,2767,Gujarat,3G,BATCH_2
CDR000532,SUB00675,2025-03-09 09:53:00,SMS,2767,Gujarat,3G,BATCH_4
CDR000533,SUB00027,2025-02-09 11:53:00,Data,3368,Andhra Pradesh,4G,BATCH_2
CDR000534,SUB00586,2025-04-21 07:35:00,SMS,799,Andhra Pradesh,5G,BATCH_2
CDR000535,SUB00821,2025-05-28 13:08:00,Data,1609,Punjab,4G,BATCH_2
CDR000536,SUB00448,2025-03-01 03:45:00,Voice,2075,Tamil Nadu,5G,BATCH_3
CDR000537,SUB00864,2025-06-10 08:53:00,Data,661,UP West,3G,BATCH_1
CDR000538,SUB00448,2025-01-03 20:49:00,Data,636,Mumbai,5G,BATCH_3
CDR000539,SUB00996,2025-01-21 18:24:00,Voice,3050,Kerala,4G,BATCH_3
CDR000540,SUB00367,2025-02-17 07:41:00,Voice,1226,Haryana,5G,BATCH_1
CDR000541,SUB00827,2025-04-07 08:42:00,Voice,1136,Karnataka,3G,BATCH_3
CDR000541,SUB00827,2025-04-07 08:42:00,Voice,1136,Karnataka,3G,BATCH_4
CDR000542,SUB00594,2025-01-27 03:29:00,Data,512,Tamil Nadu,3G,BATCH_2
CDR000543,SUB00185,2025-01-24 02:31:00,SMS,3443,Haryana,4G,BATCH_1
CDR000544,SUB00023,2025-04-16 02:31:00,Data,322,Haryana,5G,BATCH_2
CDR000545,SUB00322,2025-06-12 14:51:00,Voice,746,UP East,3G,BATCH_1
CDR000546,SUB00647,2025-06-05 01:07:00,SMS,1430,Assam,5G,BATCH_3
CDR000547,SUB00163,2025-05-14 23:16:00,Voice,799,Andhra Pradesh,3G,BATCH_3
CDR000547,SUB00163,2025-05-14 23:16:00,Voice,799,Andhra Pradesh,3G,BATCH_4
CDR000548,SUB00525,2025-02-09 06:55:00,SMS,480,Haryana,3G,BATCH_2
CDR000549,SUB00086,2025-06-27 04:17:00,SMS,1982,Haryana,3G,BATCH_2
CDR000550,SUB00668,2025-03-17 14:47:00,SMS,1796,North East,4G,BATCH_1
CDR000551,SUB00203,2025-06-25 22:17:00,SMS,431,Himachal Pradesh,5G,BATCH_2
